,Area Code (ISO3),Area,Element,Year,Unit,Value,Series,Value_porcentaje,Value_porcentaje_1,Source
104,AGO,Angola,Total Population - Both sexes,2037,1000 persons,55000.289,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
105,AGO,Angola,Total Population - Both sexes,2038,1000 persons,56566.032,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
106,AGO,Angola,Total Population - Both sexes,2039,1000 persons,58159.985,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
107,AGO,Angola,Total Population - Both sexes,2040,1000 persons,59782.17,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
108,AGO,Angola,Total Population - Both sexes,2041,1000 persons,61432.438,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
109,AGO,Angola,Total Population - Both sexes,2042,1000 persons,63110.177,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
110,AGO,Angola,Total Population - Both sexes,2043,1000 persons,64814.413,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
111,AGO,Angola,Total Population - Both sexes,2044,1000 persons,66543.948,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
112,AGO,Angola,Total Population - Both sexes,2045,1000 persons,68297.8,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
113,AGO,Angola,Total Population - Both sexes,2046,1000 persons,70075.413,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
114,AGO,Angola,Total Population - Both sexes,2047,1000 persons,71876.608,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
115,AGO,Angola,Total Population - Both sexes,2048,1000 persons,73701.2,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
116,AGO,Angola,Total Population - Both sexes,2049,1000 persons,75549.147,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
117,AGO,Angola,Total Population - Both sexes,2050,1000 persons,77420.346,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
118,AGO,Angola,Total Population - Both sexes,2051,1000 persons,79314.435,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
119,AGO,Angola,Total Population - Both sexes,2052,1000 persons,81231.005,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
120,AGO,Angola,Total Population - Both sexes,2053,1000 persons,83169.87,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
121,AGO,Angola,Total Population - Both sexes,2054,1000 persons,85130.85,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
122,AGO,Angola,Total Population - Both sexes,2055,1000 persons,87113.725,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
123,AGO,Angola,Total Population - Both sexes,2056,1000 persons,89118.043,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
124,AGO,Angola,Total Population - Both sexes,2057,1000 persons,91143.368,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
125,AGO,Angola,Total Population - Both sexes,2058,1000 persons,93189.498,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
126,AGO,Angola,Total Population - Both sexes,2059,1000 persons,95256.301,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
127,AGO,Angola,Total Population - Both sexes,2060,1000 persons,97343.438,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
128,AGO,Angola,Total Population - Both sexes,2061,1000 persons,99450.563,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
129,AGO,Angola,Total Population - Both sexes,2062,1000 persons,101576.925,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
130,AGO,Angola,Total Population - Both sexes,2063,1000 persons,103721.311,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
131,AGO,Angola,Total Population - Both sexes,2064,1000 persons,105882.254,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
132,AGO,Angola,Total Population - Both sexes,2065,1000 persons,108058.519,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
133,AGO,Angola,Total Population - Both sexes,2066,1000 persons,110249.15,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
134,AGO,Angola,Total Population - Both sexes,2067,1000 persons,112453.658,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
135,AGO,Angola,Total Population - Both sexes,2068,1000 persons,114671.816,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
136,AGO,Angola,Total Population - Both sexes,2069,1000 persons,116903.599,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
137,AGO,Angola,Total Population - Both sexes,2070,1000 persons,119148.752,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
138,AGO,Angola,Total Population - Both sexes,2071,1000 persons,121406.595,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
139,AGO,Angola,Total Population - Both sexes,2072,1000 persons,123676.082,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
